Source,Timestamp,Latitude,Longitude,Altitude,Speed,rssi,Data
009.log,N/A,N/A,N/A,N/A,N/A,-60,railtime=4179185568,mod=rail,event=rx,nodeid=67,rfpath=1,ch=5212,rssi=-60,lqi=255,mpdu_len=99,crcpass=1,hdrlen=11,ielen=0,msdulen=88,type=1,seq=15,id=97,dest_pan=0,dest_addr=ffff,src_pan=0,src_addr=97,pl=
009.log,N/A,N/A,N/A,N/A,N/A,-59,railtime=4181170499,mod=rail,event=rx,nodeid=67,rfpath=1,ch=5212,rssi=-59,lqi=255,mpdu_len=99,crcpass=1,hdrlen=11,ielen=0,msdulen=88,type=1,seq=16,id=97,dest_pan=0,dest_addr=ffff,src_pan=0,src_addr=97,pl=
009.log,N/A,N/A,N/A,N/A,N/A,-59,railtime=4183176551,mod=rail,event=rx,nodeid=67,rfpath=1,ch=5212,rssi=-59,lqi=255,mpdu_len=99,crcpass=1,hdrlen=11,ielen=0,msdulen=88,type=1,seq=17,id=97,dest_pan=0,dest_addr=ffff,src_pan=0,src_addr=97,pl=
009.log,N/A,N/A,N/A,N/A,N/A,-60,railtime=4185182463,mod=rail,event=rx,nodeid=67,rfpath=1,ch=5212,rssi=-60,lqi=255,mpdu_len=99,crcpass=1,hdrlen=11,ielen=0,msdulen=88,type=1,seq=18,id=97,dest_pan=0,dest_addr=ffff,src_pan=0,src_addr=97,pl=
009.log,N/A,N/A,N/A,N/A,N/A,-60,railtime=4187176382,mod=rail,event=rx,nodeid=67,rfpath=1,ch=5212,rssi=-60,lqi=255,mpdu_len=99,crcpass=1,hdrlen=11,ielen=0,msdulen=88,type=1,seq=19,id=97,dest_pan=0,dest_addr=ffff,src_pan=0,src_addr=97,pl=
009.log,N/A,N/A,N/A,N/A,N/A,-60,railtime=4189179300,mod=rail,event=rx,nodeid=67,rfpath=1,ch=5212,rssi=-60,lqi=255,mpdu_len=99,crcpass=1,hdrlen=11,ielen=0,msdulen=88,type=1,seq=20,id=97,dest_pan=0,dest_addr=ffff,src_pan=0,src_addr=97,pl=
009.log,N/A,N/A,N/A,N/A,N/A,-59,railtime=4191191288,mod=rail,event=rx,nodeid=67,rfpath=1,ch=5212,rssi=-59,lqi=255,mpdu_len=99,crcpass=1,hdrlen=11,ielen=0,msdulen=88,type=1,seq=21,id=97,dest_pan=0,dest_addr=ffff,src_pan=0,src_addr=97,pl=
009.log,N/A,N/A,N/A,N/A,N/A,-60,railtime=4193197209,mod=rail,event=rx,nodeid=67,rfpath=1,ch=5212,rssi=-60,lqi=255,mpdu_len=99,crcpass=1,hdrlen=11,ielen=0,msdulen=88,type=1,seq=22,id=97,dest_pan=0,dest_addr=ffff,src_pan=0,src_addr=97,pl=
009.log,N/A,N/A,N/A,N/A,N/A,-59,railtime=4195206133,mod=rail,event=rx,nodeid=67,rfpath=1,ch=5212,rssi=-59,lqi=255,mpdu_len=99,crcpass=1,hdrlen=11,ielen=0,msdulen=88,type=1,seq=23,id=97,dest_pan=0,dest_addr=ffff,src_pan=0,src_addr=97,pl=
009.log,N/A,N/A,N/A,N/A,N/A,-59,railtime=4197194022,mod=rail,event=rx,nodeid=67,rfpath=1,ch=5212,rssi=-59,lqi=255,mpdu_len=99,crcpass=1,hdrlen=11,ielen=0,msdulen=88,type=1,seq=24,id=97,dest_pan=0,dest_addr=ffff,src_pan=0,src_addr=97,pl=
009.log,N/A,N/A,N/A,N/A,N/A,-59,railtime=4199202959,mod=rail,event=rx,nodeid=67,rfpath=1,ch=5212,rssi=-59,lqi=255,mpdu_len=99,crcpass=1,hdrlen=11,ielen=0,msdulen=88,type=1,seq=25,id=97,dest_pan=0,dest_addr=ffff,src_pan=0,src_addr=97,pl=
009.log,N/A,N/A,N/A,N/A,N/A,-59,railtime=4201202938,mod=rail,event=rx,nodeid=67,rfpath=1,ch=5212,rssi=-59,lqi=255,mpdu_len=99,crcpass=1,hdrlen=11,ielen=0,msdulen=88,type=1,seq=26,id=97,dest_pan=0,dest_addr=ffff,src_pan=0,src_addr=97,pl=
009.log,N/A,N/A,N/A,N/A,N/A,-60,railtime=4203199898,mod=rail,event=rx,nodeid=67,rfpath=1,ch=5212,rssi=-60,lqi=255,mpdu_len=99,crcpass=1,hdrlen=11,ielen=0,msdulen=88,type=1,seq=27,id=97,dest_pan=0,dest_addr=ffff,src_pan=0,src_addr=97,pl=
009.log,N/A,N/A,N/A,N/A,N/A,-59,railtime=4205221462,mod=rail,event=rx,nodeid=67,rfpath=1,ch=5212,rssi=-59,lqi=255,mpdu_len=99,crcpass=1,hdrlen=11,ielen=0,msdulen=88,type=1,seq=28,id=97,dest_pan=0,dest_addr=ffff,src_pan=0,src_addr=97,pl=
009.log,N/A,N/A,N/A,N/A,N/A,-59,railtime=4207217713,mod=rail,event=rx,nodeid=67,rfpath=1,ch=5212,rssi=-59,lqi=255,mpdu_len=99,crcpass=1,hdrlen=11,ielen=0,msdulen=88,type=1,seq=29,id=97,dest_pan=0,dest_addr=ffff,src_pan=0,src_addr=97,pl=
009.log,N/A,N/A,N/A,N/A,N/A,-59,railtime=4209226706,mod=rail,event=rx,nodeid=67,rfpath=1,ch=5212,rssi=-59,lqi=255,mpdu_len=99,crcpass=1,hdrlen=11,ielen=0,msdulen=88,type=1,seq=30,id=97,dest_pan=0,dest_addr=ffff,src_pan=0,src_addr=97,pl=
009.log,N/A,N/A,N/A,N/A,N/A,-59,railtime=4211214656,mod=rail,event=rx,nodeid=67,rfpath=1,ch=5212,rssi=-59,lqi=255,mpdu_len=99,crcpass=1,hdrlen=11,ielen=0,msdulen=88,type=1,seq=31,id=97,dest_pan=0,dest_addr=ffff,src_pan=0,src_addr=97,pl=
009.log,N/A,N/A,N/A,N/A,N/A,-60,railtime=4213226646,mod=rail,event=rx,nodeid=67,rfpath=1,ch=5212,rssi=-60,lqi=255,mpdu_len=99,crcpass=1,hdrlen=11,ielen=0,msdulen=88,type=1,seq=32,id=97,dest_pan=0,dest_addr=ffff,src_pan=0,src_addr=97,pl=
009.log,N/A,N/A,N/A,N/A,N/A,-59,railtime=4215232680,mod=rail,event=rx,nodeid=67,rfpath=1,ch=5212,rssi=-59,lqi=255,mpdu_len=100,crcpass=1,hdrlen=11,ielen=0,msdulen=89,type=1,seq=33,id=97,dest_pan=0,dest_addr=ffff,src_pan=0,src_addr=97,pl=
009.log,N/A,N/A,N/A,N/A,N/A,-59,railtime=4217232482,mod=rail,event=rx,nodeid=67,rfpath=1,ch=5212,rssi=-59,lqi=255,mpdu_len=99,crcpass=1,hdrlen=11,ielen=0,msdulen=88,type=1,seq=34,id=97,dest_pan=0,dest_addr=ffff,src_pan=0,src_addr=97,pl=
009.log,N/A,N/A,N/A,N/A,N/A,-59,railtime=4219235385,mod=rail,event=rx,nodeid=67,rfpath=1,ch=5212,rssi=-59,lqi=255,mpdu_len=99,crcpass=1,hdrlen=11,ielen=0,msdulen=88,type=1,seq=35,id=97,dest_pan=0,dest_addr=ffff,src_pan=0,src_addr=97,pl=
009.log,N/A,N/A,N/A,N/A,N/A,-59,railtime=4221244414,mod=rail,event=rx,nodeid=67,rfpath=1,ch=5212,rssi=-59,lqi=255,mpdu_len=99,crcpass=1,hdrlen=11,ielen=0,msdulen=88,type=1,seq=36,id=97,dest_pan=0,dest_addr=ffff,src_pan=0,src_addr=97,pl=
009.log,N/A,N/A,N/A,N/A,N/A,-59,railtime=4223244331,mod=rail,event=rx,nodeid=67,rfpath=1,ch=5212,rssi=-59,lqi=255,mpdu_len=99,crcpass=1,hdrlen=11,ielen=0,msdulen=88,type=1,seq=37,id=97,dest_pan=0,dest_addr=ffff,src_pan=0,src_addr=97,pl=
009.log,N/A,N/A,N/A,N/A,N/A,-59,railtime=4225238244,mod=rail,event=rx,nodeid=67,rfpath=1,ch=5212,rssi=-59,lqi=255,mpdu_len=99,crcpass=1,hdrlen=11,ielen=0,msdulen=88,type=1,seq=38,id=97,dest_pan=0,dest_addr=ffff,src_pan=0,src_addr=97,pl=
